date,article,quantity_sold,average_unit_price_eur,transaction_lines
2022-07-01,BAGUETTE,40.0,1.0,25
2022-07-02,BAGUETTE,42.0,1.0,30
2022-07-03,BAGUETTE,81.0,1.0,54
2022-07-04,BAGUETTE,46.0,1.0,34
2022-07-05,BAGUETTE,29.0,1.0,19
2022-07-06,BAGUETTE,36.0,1.0,30
2022-07-07,BAGUETTE,31.0,1.0,27
2022-07-08,BAGUETTE,33.0,1.0,18
2022-07-09,BAGUETTE,35.0,1.0,24
2022-07-10,BAGUETTE,57.0,1.0,40
2022-07-11,BAGUETTE,69.0,1.0,46
2022-07-12,BAGUETTE,56.0,1.0,38
2022-07-13,BAGUETTE,52.0,1.0,41
2022-07-14,BAGUETTE,78.0,1.0,47
2022-07-15,BAGUETTE,79.0,1.0,45
2022-07-16,BAGUETTE,99.0,1.0,58
2022-07-17,BAGUETTE,94.0,1.0,61
2022-07-18,BAGUETTE,50.0,1.0,34
2022-07-19,BAGUETTE,36.0,1.0,31
2022-07-20,BAGUETTE,47.0,1.0,30
2022-07-21,BAGUETTE,40.0,1.0,24
2022-07-22,BAGUETTE,38.0,1.0,28
2022-07-23,BAGUETTE,85.0,1.0,49
2022-07-24,BAGUETTE,82.0,1.0,50
2022-07-25,BAGUETTE,65.0,1.0,46
2022-07-26,BAGUETTE,53.0,1.0,36
2022-07-27,BAGUETTE,53.0,1.0,35
2022-07-28,BAGUETTE,47.0,1.0,32
2022-07-29,BAGUETTE,64.0,1.0,37
2022-07-30,BAGUETTE,69.0,1.0,49
2022-07-31,BAGUETTE,73.0,1.0,56
2022-08-01,BAGUETTE,48.0,1.0,36
2022-08-02,BAGUETTE,49.0,1.0,30
2022-08-03,BAGUETTE,57.0,1.0,41
2022-08-04,BAGUETTE,40.0,1.0,27
2022-08-05,BAGUETTE,70.0,1.0,44
2022-08-06,BAGUETTE,55.0,1.0,40
2022-08-07,BAGUETTE,67.0,1.0,46
2022-08-08,BAGUETTE,61.0,1.0,43
2022-08-09,BAGUETTE,52.0,1.0,39
2022-08-10,BAGUETTE,57.0,1.0,41
2022-08-11,BAGUETTE,51.0,1.0,36
2022-08-12,BAGUETTE,54.0,1.0,37
2022-08-13,BAGUETTE,54.0,1.0,35
2022-08-14,BAGUETTE,81.0,1.0,53
2022-08-15,BAGUETTE,60.0,1.0,40
2022-08-16,BAGUETTE,35.0,1.0,24
2022-08-17,BAGUETTE,41.0,1.0,30
2022-08-18,BAGUETTE,71.0,1.0,51
2022-08-19,BAGUETTE,56.0,1.0,28
2022-08-20,BAGUETTE,61.0,1.0,36
2022-08-21,BAGUETTE,73.0,1.0,54
2022-08-22,BAGUETTE,50.0,1.0,35
2022-08-23,BAGUETTE,42.0,1.0,29
2022-08-24,BAGUETTE,47.0,1.0,31
2022-08-25,BAGUETTE,35.0,1.0,28
2022-08-26,BAGUETTE,37.0,1.0,20
2022-08-27,BAGUETTE,43.0,1.0,35
2022-08-28,BAGUETTE,46.0,1.0,33
2022-08-29,BAGUETTE,39.0,1.0,36
2022-08-30,BAGUETTE,35.0,1.0,23
2022-08-31,BAGUETTE,16.0,1.0,13
2022-09-02,BAGUETTE,34.0,1.0,18
2022-09-03,BAGUETTE,38.0,1.0,31
2022-09-04,BAGUETTE,43.0,1.0,32
2022-09-05,BAGUETTE,21.0,1.0,18
2022-09-06,BAGUETTE,20.0,1.0,16
2022-09-07,BAGUETTE,18.0,1.0,16
2022-09-08,BAGUETTE,20.0,1.0,19
2022-09-09,BAGUETTE,25.0,1.0,19
2022-09-10,BAGUETTE,31.0,1.0,21
2022-09-11,BAGUETTE,41.0,1.0,28
2022-09-12,BAGUETTE,26.0,1.0,26
2022-09-13,BAGUETTE,27.0,1.0,15
2022-09-14,BAGUETTE,22.0,1.0,18
2022-09-15,BAGUETTE,26.0,1.0,20
2022-09-16,BAGUETTE,25.0,1.0,17
2022-09-17,BAGUETTE,34.0,1.0,22
2022-09-18,BAGUETTE,47.0,1.0,26
2022-09-20,BAGUETTE,20.0,1.0,13
2022-09-21,BAGUETTE,11.0,1.0,9
2022-09-22,BAGUETTE,34.0,1.0,22
2022-09-23,BAGUETTE,12.0,1.0,11
2022-09-24,BAGUETTE,28.0,1.0,21
2022-09-25,BAGUETTE,36.0,1.0,29
2022-09-26,BAGUETTE,18.0,1.0,18
2022-09-27,BAGUETTE,34.0,1.0,23
2022-09-28,BAGUETTE,23.0,1.0,22
2022-09-29,BAGUETTE,30.0,1.0,20
2022-09-30,BAGUETTE,35.0,1.0,21
2021-01-22,BAGUETTE APERO,1.0,4.5,1
2021-02-02,BAGUETTE APERO,1.0,4.5,1
2021-02-23,BAGUETTE APERO,1.0,4.5,1
2021-02-27,BAGUETTE APERO,1.0,4.5,1
2021-03-09,BAGUETTE APERO,1.0,4.5,1
2021-03-16,BAGUETTE APERO,1.0,4.5,1
2021-03-25,BAGUETTE APERO,1.0,4.5,1
2021-04-02,BAGUETTE APERO,1.0,4.5,1
2021-04-14,BAGUETTE APERO,1.0,4.5,1
2021-04-16,BAGUETTE APERO,1.0,4.5,1
2021-04-27,BAGUETTE APERO,1.0,4.5,1
2021-06-13,BAGUETTE APERO,1.0,4.5,1
2021-06-21,BAGUETTE APERO,1.0,4.5,1
2021-06-25,BAGUETTE APERO,1.0,4.5,1
2021-07-05,BAGUETTE APERO,2.0,4.5,1
2021-08-19,BAGUETTE APERO,1.0,4.5,1
2021-08-26,BAGUETTE APERO,1.0,4.5,1
2021-08-27,BAGUETTE APERO,1.0,4.5,1
2021-09-02,BAGUETTE APERO,2.0,4.5,1
2021-09-04,BAGUETTE APERO,1.0,4.5,1
2021-09-05,BAGUETTE APERO,1.0,4.5,1
2021-09-10,BAGUETTE APERO,1.0,4.5,1
2021-09-29,BAGUETTE APERO,1.0,4.5,1
2021-10-11,BAGUETTE APERO,1.0,4.5,1
2021-10-26,BAGUETTE APERO,1.0,4.5,1
2021-11-04,BAGUETTE APERO,1.0,4.5,1
2021-11-16,BAGUETTE APERO,1.0,4.5,1
2021-11-19,BAGUETTE APERO,1.0,4.5,1
2021-11-26,BAGUETTE APERO,4.0,4.5,3
2021-12-10,BAGUETTE APERO,1.0,4.5,1
2021-12-14,BAGUETTE APERO,1.0,4.5,1
2021-12-16,BAGUETTE APERO,1.0,4.5,1
2021-12-21,BAGUETTE APERO,1.0,4.5,1
2021-12-22,BAGUETTE APERO,1.0,4.5,1
2021-12-28,BAGUETTE APERO,1.0,4.5,1
2022-01-13,BAGUETTE APERO,1.0,4.5,1
2022-01-14,BAGUETTE APERO,1.0,4.5,1
2022-01-18,BAGUETTE APERO,1.0,4.5,1
2022-01-31,BAGUETTE APERO,1.0,4.5,1
2022-02-03,BAGUETTE APERO,1.0,4.5,1
2022-02-11,BAGUETTE APERO,1.0,4.5,1
2022-02-15,BAGUETTE APERO,2.0,4.5,2
2022-02-28,BAGUETTE APERO,1.0,4.5,1
2022-03-07,BAGUETTE APERO,1.0,4.5,1
2022-03-08,BAGUETTE APERO,3.0,4.5,3
2022-03-21,BAGUETTE APERO,1.0,4.5,1
2022-03-24,BAGUETTE APERO,2.0,4.5,2
2022-04-05,BAGUETTE APERO,1.0,4.5,1
2022-04-20,BAGUETTE APERO,1.0,4.5,1
2022-04-28,BAGUETTE APERO,1.0,4.5,1
2022-05-02,BAGUETTE APERO,1.0,4.5,1
2022-05-09,BAGUETTE APERO,1.0,4.5,1
2022-05-10,BAGUETTE APERO,1.0,4.5,1
2022-05-23,BAGUETTE APERO,1.0,4.5,1
2022-06-03,BAGUETTE APERO,1.0,4.5,1
2022-06-06,BAGUETTE APERO,1.0,4.5,1
2022-06-13,BAGUETTE APERO,1.0,4.5,1
2022-06-16,BAGUETTE APERO,1.0,4.5,1
2022-06-22,BAGUETTE APERO,1.0,4.5,1
2022-07-01,BAGUETTE APERO,1.0,4.5,1
2021-01-03,BAGUETTE GRAINE,8.0,1.3,6
2021-01-10,BAGUETTE GRAINE,10.0,1.3,8
2021-01-17,BAGUETTE GRAINE,11.0,1.3,9
2021-01-24,BAGUETTE GRAINE,8.0,1.3,4
2021-01-31,BAGUETTE GRAINE,10.0,1.3,9
2021-02-07,BAGUETTE GRAINE,11.0,1.3,8
2021-02-14,BAGUETTE GRAINE,11.0,1.3,8
2021-02-21,BAGUETTE GRAINE,8.0,1.3,6
2021-02-28,BAGUETTE GRAINE,10.0,1.3,8
2021-03-07,BAGUETTE GRAINE,10.0,1.3,7
2021-03-14,BAGUETTE GRAINE,10.0,1.3,8
2021-03-21,BAGUETTE GRAINE,9.0,1.3,7
2021-03-28,BAGUETTE GRAINE,10.0,1.3,7
2021-04-04,BAGUETTE GRAINE,9.0,1.3,8
2021-04-05,BAGUETTE GRAINE,9.0,1.3,8
2021-04-11,BAGUETTE GRAINE,11.0,1.3,8
2021-04-18,BAGUETTE GRAINE,20.0,1.3,14
2021-04-25,BAGUETTE GRAINE,9.0,1.3,9
2021-05-01,BAGUETTE GRAINE,6.0,1.3,5
2021-05-02,BAGUETTE GRAINE,7.0,1.3,7
2021-05-08,BAGUETTE GRAINE,10.0,1.3,10
2021-05-09,BAGUETTE GRAINE,21.0,1.3,17
2021-05-13,BAGUETTE GRAINE,19.0,1.3,16
2021-05-14,BAGUETTE GRAINE,16.0,1.3,13
2021-05-15,BAGUETTE GRAINE,18.0,1.3,13
2021-05-16,BAGUETTE GRAINE,12.0,1.3,10
2021-05-22,BAGUETTE GRAINE,16.0,1.3,12
2021-05-23,BAGUETTE GRAINE,16.0,1.3,14
2021-05-24,BAGUETTE GRAINE,10.0,1.3,7
2021-05-30,BAGUETTE GRAINE,13.0,1.3,10
2021-06-06,BAGUETTE GRAINE,7.0,1.3,5
2021-06-13,BAGUETTE GRAINE,15.0,1.3,14
2021-06-20,BAGUETTE GRAINE,10.0,1.3,9
2021-06-27,BAGUETTE GRAINE,20.0,1.3,13
2021-07-04,BAGUETTE GRAINE,7.0,1.3,7
2021-07-09,BAGUETTE GRAINE,6.0,1.3,6
2021-07-10,BAGUETTE GRAINE,15.0,1.3,10
2021-07-11,BAGUETTE GRAINE,15.0,1.3,10
2021-07-12,BAGUETTE GRAINE,8.0,1.3,7
2021-07-13,BAGUETTE GRAINE,12.0,1.3,9
2021-07-14,BAGUETTE GRAINE,14.0,1.3,11
2021-07-15,BAGUETTE GRAINE,11.0,1.3,10
2021-07-16,BAGUETTE GRAINE,4.0,1.3,4
2021-07-17,BAGUETTE GRAINE,15.0,1.3,10
2021-07-18,BAGUETTE GRAINE,19.0,1.3,12
2021-07-19,BAGUETTE GRAINE,21.0,1.3,15
2021-07-20,BAGUETTE GRAINE,10.0,1.3,9
2021-07-21,BAGUETTE GRAINE,10.0,1.3,7
2021-07-22,BAGUETTE GRAINE,15.0,1.3,13
2021-07-23,BAGUETTE GRAINE,8.0,1.3,8
2021-07-24,BAGUETTE GRAINE,11.0,1.3,9
2021-07-25,BAGUETTE GRAINE,12.0,1.3,9
2021-07-26,BAGUETTE GRAINE,18.0,1.3,14
2021-07-27,BAGUETTE GRAINE,10.0,1.3,8
2021-07-28,BAGUETTE GRAINE,17.0,1.3,15
2021-07-29,BAGUETTE GRAINE,13.0,1.3,10
2021-07-30,BAGUETTE GRAINE,8.0,1.3,6
2021-07-31,BAGUETTE GRAINE,13.0,1.3,9
2021-08-01,BAGUETTE GRAINE,8.0,1.3,7
2021-08-02,BAGUETTE GRAINE,12.0,1.3,10
2021-08-03,BAGUETTE GRAINE,14.0,1.3,11
2021-08-04,BAGUETTE GRAINE,13.0,1.3,10
2021-08-05,BAGUETTE GRAINE,13.0,1.3,8
2021-08-06,BAGUETTE GRAINE,7.0,1.3,7
2021-08-07,BAGUETTE GRAINE,11.0,1.3,9
2021-08-08,BAGUETTE GRAINE,13.0,1.3,12
2021-08-09,BAGUETTE GRAINE,14.0,1.3,8
2021-08-10,BAGUETTE GRAINE,14.0,1.3,8
2021-08-11,BAGUETTE GRAINE,12.0,1.3,9
2021-08-12,BAGUETTE GRAINE,12.0,1.3,8
2021-08-13,BAGUETTE GRAINE,14.0,1.3,10
2021-08-14,BAGUETTE GRAINE,14.0,1.3,11
2021-08-15,BAGUETTE GRAINE,14.0,1.3,11
2021-08-16,BAGUETTE GRAINE,11.0,1.3,9
2021-08-17,BAGUETTE GRAINE,11.0,1.3,8
2021-08-18,BAGUETTE GRAINE,11.0,1.3,11
2021-08-19,BAGUETTE GRAINE,11.0,1.3,10
2021-08-20,BAGUETTE GRAINE,10.0,1.3,7
2021-08-21,BAGUETTE GRAINE,14.0,1.3,12
2021-08-22,BAGUETTE GRAINE,13.0,1.3,11
2021-08-23,BAGUETTE GRAINE,8.0,1.3,6
2021-08-24,BAGUETTE GRAINE,6.0,1.3,5
2021-08-25,BAGUETTE GRAINE,9.0,1.3,9
2021-08-26,BAGUETTE GRAINE,8.0,1.3,7
2021-08-27,BAGUETTE GRAINE,5.0,1.3,4
2021-08-28,BAGUETTE GRAINE,11.0,1.3,8
2021-08-29,BAGUETTE GRAINE,10.0,1.3,8
2021-09-05,BAGUETTE GRAINE,10.0,1.3,5
2021-09-12,BAGUETTE GRAINE,10.0,1.3,5
2021-09-19,BAGUETTE GRAINE,7.0,1.3,7
2021-10-03,BAGUETTE GRAINE,9.0,1.3,4
2021-10-10,BAGUETTE GRAINE,4.0,1.3,4
2021-10-17,BAGUETTE GRAINE,7.0,1.3,4
2021-10-24,BAGUETTE GRAINE,10.0,1.3,6
2021-10-30,BAGUETTE GRAINE,6.0,1.3,6
2021-10-31,BAGUETTE GRAINE,10.0,1.3,8
2021-11-01,BAGUETTE GRAINE,8.0,1.3,7
2021-11-07,BAGUETTE GRAINE,4.0,1.3,4
2021-11-11,BAGUETTE GRAINE,9.0,1.3,8
2021-11-14,BAGUETTE GRAINE,10.0,1.3,9
2021-11-21,BAGUETTE GRAINE,9.0,1.3,8
2021-11-28,BAGUETTE GRAINE,10.0,1.3,8
2021-12-05,BAGUETTE GRAINE,10.0,1.3,8
2021-12-12,BAGUETTE GRAINE,10.0,1.3,8
2021-12-18,BAGUETTE GRAINE,4.0,1.3,3
2021-12-19,BAGUETTE GRAINE,10.0,1.3,7
2021-12-24,BAGUETTE GRAINE,10.0,1.3,8
2021-12-25,BAGUETTE GRAINE,10.0,1.3,6
2021-12-26,BAGUETTE GRAINE,10.0,1.3,8
2021-12-27,BAGUETTE GRAINE,2.0,1.3,2
2021-12-28,BAGUETTE GRAINE,7.0,1.3,5
2021-12-29,BAGUETTE GRAINE,6.0,1.3,6
2021-12-30,BAGUETTE GRAINE,10.0,1.3,6
2021-12-31,BAGUETTE GRAINE,10.0,1.3,8
2022-01-09,BAGUETTE GRAINE,3.0,1.3,3
2022-01-16,BAGUETTE GRAINE,10.0,1.3,9
2022-01-23,BAGUETTE GRAINE,8.0,1.3,7
2022-01-30,BAGUETTE GRAINE,9.0,1.3,8
2022-02-06,BAGUETTE GRAINE,8.0,1.3,7
2022-02-13,BAGUETTE GRAINE,9.0,1.35,9
2022-02-20,BAGUETTE GRAINE,10.0,1.35,9
2022-02-27,BAGUETTE GRAINE,11.0,1.35,10
2022-02-28,BAGUETTE GRAINE,1.0,1.35,1
2022-03-06,BAGUETTE GRAINE,9.0,1.35,8
2022-03-13,BAGUETTE GRAINE,7.0,1.35,7
2022-03-27,BAGUETTE GRAINE,10.0,1.35,9
2022-04-03,BAGUETTE GRAINE,8.0,1.35,7
2022-04-10,BAGUETTE GRAINE,10.0,1.35,8
2022-04-17,BAGUETTE GRAINE,7.0,1.35,5
2022-04-18,BAGUETTE GRAINE,10.0,1.35,5
2022-04-24,BAGUETTE GRAINE,10.0,1.35,8
2022-05-01,BAGUETTE GRAINE,5.0,1.35,5
2022-05-08,BAGUETTE GRAINE,10.0,1.35,8
2022-05-15,BAGUETTE GRAINE,9.0,1.35,8
2022-05-22,BAGUETTE GRAINE,10.0,1.35,8
2022-05-26,BAGUETTE GRAINE,10.0,1.35,8
2022-05-27,BAGUETTE GRAINE,10.0,1.35,10
2022-05-28,BAGUETTE GRAINE,7.0,1.35,5
2022-05-29,BAGUETTE GRAINE,8.0,1.35,5
2022-06-05,BAGUETTE GRAINE,10.0,1.35,8
2022-06-06,BAGUETTE GRAINE,8.0,1.35,6
2022-06-12,BAGUETTE GRAINE,10.0,1.35,8
2022-06-19,BAGUETTE GRAINE,7.0,1.35,5
2022-06-26,BAGUETTE GRAINE,8.0,1.35,7
2022-07-03,BAGUETTE GRAINE,10.0,1.4,8
2022-07-08,BAGUETTE GRAINE,8.0,1.4,7
2022-07-09,BAGUETTE GRAINE,5.0,1.4,4
2022-07-10,BAGUETTE GRAINE,10.0,1.4,9
2022-07-11,BAGUETTE GRAINE,9.0,1.4,8
2022-07-12,BAGUETTE GRAINE,7.0,1.4,7
2022-07-13,BAGUETTE GRAINE,8.0,1.4,5
2022-07-14,BAGUETTE GRAINE,7.0,1.4,6
2022-07-15,BAGUETTE GRAINE,9.0,1.4,6
2022-07-16,BAGUETTE GRAINE,8.0,1.4,6
2022-07-17,BAGUETTE GRAINE,8.0,1.4,6
2022-07-18,BAGUETTE GRAINE,8.0,1.4,7
2022-07-19,BAGUETTE GRAINE,6.0,1.4,4
2022-07-20,BAGUETTE GRAINE,7.0,1.4,7
2022-07-21,BAGUETTE GRAINE,8.0,1.4,7
2022-07-22,BAGUETTE GRAINE,4.0,1.4,4
2022-07-23,BAGUETTE GRAINE,8.0,1.4,6
2022-07-24,BAGUETTE GRAINE,8.0,1.4,6
2022-07-25,BAGUETTE GRAINE,6.0,1.4,4
2022-07-26,BAGUETTE GRAINE,6.0,1.4,6
2022-07-27,BAGUETTE GRAINE,7.0,1.4,7
2022-07-28,BAGUETTE GRAINE,8.0,1.4,7
2022-07-29,BAGUETTE GRAINE,5.0,1.4,4
2022-07-30,BAGUETTE GRAINE,8.0,1.4,6
2022-07-31,BAGUETTE GRAINE,8.0,1.4,6
2022-08-01,BAGUETTE GRAINE,7.0,1.4,6
2022-08-02,BAGUETTE GRAINE,6.0,1.4,5
2022-08-03,BAGUETTE GRAINE,6.0,1.4,5
2022-08-04,BAGUETTE GRAINE,7.0,1.4,6
2022-08-05,BAGUETTE GRAINE,5.0,1.4,4
2022-08-06,BAGUETTE GRAINE,6.0,1.4,6
2022-08-07,BAGUETTE GRAINE,6.0,1.4,5
2022-08-08,BAGUETTE GRAINE,7.0,1.4,5
2022-08-09,BAGUETTE GRAINE,6.0,1.4,6
2022-08-10,BAGUETTE GRAINE,6.0,1.4,6
2022-08-11,BAGUETTE GRAINE,6.0,1.4,5
2022-08-12,BAGUETTE GRAINE,6.0,1.4,4
2022-08-13,BAGUETTE GRAINE,6.0,1.4,5
2022-08-14,BAGUETTE GRAINE,6.0,1.4,5
2022-08-15,BAGUETTE GRAINE,6.0,1.4,5
2022-08-16,BAGUETTE GRAINE,8.0,1.4,5
2022-08-17,BAGUETTE GRAINE,6.0,1.4,4
2022-08-18,BAGUETTE GRAINE,6.0,1.4,5
2022-08-19,BAGUETTE GRAINE,6.0,1.4,5
2022-08-20,BAGUETTE GRAINE,6.0,1.4,6
2022-08-21,BAGUETTE GRAINE,6.0,1.4,6
2022-08-22,BAGUETTE GRAINE,5.0,1.4,4
2022-08-23,BAGUETTE GRAINE,4.0,1.4,4
2022-08-24,BAGUETTE GRAINE,4.0,1.4,4
2022-08-25,BAGUETTE GRAINE,7.0,1.4,7
2022-08-26,BAGUETTE GRAINE,6.0,1.4,6
2022-08-27,BAGUETTE GRAINE,6.0,1.4,5
2022-08-28,BAGUETTE GRAINE,6.0,1.4,6
2022-09-04,BAGUETTE GRAINE,5.0,1.4,4
2022-09-11,BAGUETTE GRAINE,6.0,1.4,4
2022-09-18,BAGUETTE GRAINE,8.0,1.4,6
2022-09-25,BAGUETTE GRAINE,9.0,1.4,7
2021-01-02,BANETTE,40.0,1.05,25
2021-01-03,BANETTE,35.0,1.05,20
2021-01-04,BANETTE,24.0,1.05,18
2021-01-05,BANETTE,26.0,1.05,17
2021-01-07,BANETTE,21.0,1.05,14
2021-01-08,BANETTE,20.0,1.05,15
2021-01-09,BANETTE,30.0,1.05,24
2021-01-10,BANETTE,35.0,1.05,25
2021-01-11,BANETTE,21.0,1.05,16
2021-01-12,BANETTE,18.0,1.05,15
2021-01-14,BANETTE,21.0,1.05,13
2021-01-15,BANETTE,24.0,1.05,15
2021-01-16,BANETTE,22.0,1.05,17
2021-01-17,BANETTE,37.0,1.05,19
2021-01-18,BANETTE,21.0,1.05,17
2021-01-19,BANETTE,17.0,1.05,12
2021-01-21,BANETTE,21.0,1.05,14
2021-01-22,BANETTE,21.0,1.05,13
2021-01-23,BANETTE,25.0,1.05,17
2021-01-24,BANETTE,28.0,1.05,20
2021-01-25,BANETTE,17.0,1.05,14
2021-01-26,BANETTE,23.0,1.05,20
2021-01-28,BANETTE,20.0,1.05,13
2021-01-29,BANETTE,24.0,1.05,12
2021-01-30,BANETTE,34.0,1.05,24
2021-01-31,BANETTE,25.0,1.05,18
2021-02-01,BANETTE,20.0,1.05,16
2021-02-02,BANETTE,17.0,1.05,14
2021-02-04,BANETTE,16.0,1.05,11
2021-02-05,BANETTE,20.0,1.05,16
2021-02-06,BANETTE,26.0,1.05,19
2021-02-07,BANETTE,29.0,1.05,21
2021-02-08,BANETTE,13.0,1.05,12
2021-02-09,BANETTE,23.0,1.05,17
2021-02-11,BANETTE,23.0,1.05,17
2021-02-12,BANETTE,13.0,1.05,12
2021-02-13,BANETTE,34.0,1.05,13
2021-02-14,BANETTE,41.0,1.05,26
2021-02-15,BANETTE,23.0,1.05,13
2021-02-16,BANETTE,28.0,1.05,16
2021-02-18,BANETTE,27.0,1.05,14
2021-02-19,BANETTE,26.0,1.05,16
2021-02-20,BANETTE,26.0,1.05,18
2021-02-21,BANETTE,34.0,1.05,24
2021-02-22,BANETTE,29.0,1.05,23
2021-02-23,BANETTE,34.0,1.05,24
2021-02-25,BANETTE,38.0,1.05,26
2021-02-26,BANETTE,35.0,1.05,20
2021-02-27,BANETTE,49.0,1.05,30
2021-02-28,BANETTE,61.0,1.05,33
2021-03-01,BANETTE,30.0,1.05,15
2021-03-02,BANETTE,38.0,1.05,25
2021-03-04,BANETTE,40.0,1.05,25
2021-03-05,BANETTE,38.0,1.05,26
2021-03-06,BANETTE,40.0,1.05,24
2021-03-07,BANETTE,47.0,1.05,27
2021-03-08,BANETTE,27.0,1.05,19
2021-03-09,BANETTE,32.0,1.05,21
2021-03-11,BANETTE,33.0,1.05,26
2021-03-12,BANETTE,31.0,1.05,20
2021-03-13,BANETTE,36.0,1.05,20
2021-03-14,BANETTE,45.0,1.05,24
2021-03-15,BANETTE,28.0,1.05,20
2021-03-16,BANETTE,29.0,1.05,25
2021-03-18,BANETTE,22.0,1.05,18
2021-03-19,BANETTE,26.0,1.05,21
2021-03-20,BANETTE,36.0,1.05,27
2021-03-21,BANETTE,41.0,1.05,22
2021-03-22,BANETTE,24.0,1.05,19
2021-03-23,BANETTE,14.0,1.05,13
2021-03-25,BANETTE,31.0,1.05,20
2021-03-26,BANETTE,40.0,1.05,24
2021-03-27,BANETTE,38.0,1.05,24
2021-03-28,BANETTE,41.0,1.05,26
2021-03-29,BANETTE,26.0,1.05,17
2021-03-30,BANETTE,38.0,1.05,22
2021-04-01,BANETTE,24.0,1.05,17
2021-04-02,BANETTE,39.0,1.05,29
2021-04-03,BANETTE,43.0,1.05,26
2021-04-04,BANETTE,81.0,1.05,44
2021-04-05,BANETTE,50.0,1.05,35
2021-04-06,BANETTE,43.0,1.05,27
2021-04-08,BANETTE,34.0,1.05,26
2021-04-09,BANETTE,24.0,1.05,16
2021-04-10,BANETTE,30.0,1.05,20
2021-04-11,BANETTE,34.0,1.05,17
2021-04-12,BANETTE,32.0,1.05,21
2021-04-13,BANETTE,28.0,1.05,22
2021-04-14,BANETTE,25.0,1.05,17
2021-04-15,BANETTE,38.0,1.05,29
2021-04-16,BANETTE,29.0,1.05,17
2021-04-17,BANETTE,30.0,1.05,23
2021-04-18,BANETTE,55.0,1.05,33
2021-04-19,BANETTE,27.0,1.05,19
2021-04-20,BANETTE,27.0,1.05,20
2021-04-21,BANETTE,26.0,1.05,18
2021-04-22,BANETTE,44.0,1.05,28
2021-04-23,BANETTE,35.0,1.05,22
2021-04-24,BANETTE,44.0,1.05,29
2021-04-25,BANETTE,47.0,1.05,28
2021-04-26,BANETTE,38.0,1.05,29
2021-04-27,BANETTE,34.0,1.05,23
2021-04-28,BANETTE,25.0,1.05,21
2021-04-29,BANETTE,27.0,1.05,22
2021-04-30,BANETTE,28.0,1.05,17
2021-05-01,BANETTE,51.0,1.05,28
2021-05-02,BANETTE,54.0,1.05,37
2021-05-03,BANETTE,29.0,1.05,23
2021-05-04,BANETTE,28.0,1.05,21
2021-05-05,BANETTE,31.0,1.05,27
2021-05-06,BANETTE,28.0,1.05,20
2021-05-07,BANETTE,38.0,1.05,22
2021-05-08,BANETTE,50.0,1.05,34
2021-05-09,BANETTE,57.0,1.05,31
2021-05-10,BANETTE,26.0,1.05,23
2021-05-11,BANETTE,31.0,1.05,19
2021-05-12,BANETTE,37.0,1.05,25
2021-05-13,BANETTE,50.0,1.05,33
2021-05-14,BANETTE,72.0,1.05,46
2021-05-15,BANETTE,64.0,1.05,39
2021-05-16,BANETTE,53.0,1.05,38
2021-05-21,BANETTE,25.0,1.05,12
2021-05-22,BANETTE,42.0,1.05,26
2021-05-23,BANETTE,93.0,1.05,51
2021-05-24,BANETTE,51.0,1.05,33
2021-05-25,BANETTE,34.0,1.05,22
2021-05-26,BANETTE,30.0,1.05,19
2021-05-27,BANETTE,40.0,1.05,26
2021-05-28,BANETTE,35.0,1.05,23
2021-05-29,BANETTE,54.0,1.05,33
2021-05-30,BANETTE,43.0,1.05,25
2021-05-31,BANETTE,36.0,1.05,27
2021-06-01,BANETTE,30.0,1.05,23
2021-06-02,BANETTE,30.0,1.05,22
2021-06-03,BANETTE,20.0,1.05,18
2021-06-04,BANETTE,36.0,1.05,27
2021-06-05,BANETTE,48.0,1.05,34
2021-06-06,BANETTE,46.0,1.05,28
2021-06-07,BANETTE,30.0,1.05,23
2021-06-08,BANETTE,30.0,1.05,22
2021-06-09,BANETTE,17.0,1.05,14
2021-06-10,BANETTE,34.0,1.05,26
2021-06-11,BANETTE,36.0,1.05,22
2021-06-12,BANETTE,32.0,1.05,26
2021-06-13,BANETTE,48.0,1.05,29
2021-06-14,BANETTE,33.0,1.05,24
2021-06-15,BANETTE,34.0,1.05,23
2021-06-16,BANETTE,30.0,1.05,21
2021-06-17,BANETTE,30.0,1.05,23
2021-06-18,BANETTE,33.0,1.05,23
2021-06-19,BANETTE,42.0,1.05,21
2021-06-20,BANETTE,48.0,1.05,26
2021-06-21,BANETTE,29.0,1.05,19
2021-06-22,BANETTE,25.0,1.05,24
2021-06-23,BANETTE,23.0,1.05,18
2021-06-24,BANETTE,36.0,1.05,25
2021-06-25,BANETTE,24.0,1.05,19
2021-06-26,BANETTE,33.0,1.05,17
2021-06-27,BANETTE,54.0,1.05,32
2021-06-28,BANETTE,19.0,1.05,16
2021-06-29,BANETTE,24.0,1.05,17
2021-06-30,BANETTE,29.0,1.05,22
2021-07-01,BANETTE,30.0,1.05,24
2021-07-02,BANETTE,36.0,1.05,21
2021-07-03,BANETTE,41.0,1.05,30
2021-07-04,BANETTE,68.0,1.05,39
2021-07-05,BANETTE,39.0,1.05,27
2021-07-06,BANETTE,32.0,1.05,25
2021-07-07,BANETTE,28.0,1.05,22
2021-07-08,BANETTE,41.0,1.05,29
2021-07-09,BANETTE,48.0,1.05,33
2021-07-10,BANETTE,57.0,1.05,42
2021-07-11,BANETTE,87.0,1.05,57
2021-07-12,BANETTE,80.0,1.05,51
